;text;label
233;I'm not sure why anyone thought this film was a good idea. It was a complete waste of time and money. Don't bother watching it.;0
234;The movie was a complete waste of time and money. The story was dull and predictable, and the characters were poorly developed.;0
235;I don't know how this movie even got made. It was slow, boring, and uninteresting. I kept checking my watch, hoping it would end soon.;0
236;Save yourself the agony and skip this movie. The plot was thin and the acting was wooden. I can't believe I sat through the entire thing.;0
237;The film was a complete waste of time. The plot was nonsensical and the acting was terrible. I was so bored that I fell asleep halfway through.;0
238;I can't believe I wasted money on this film. The special effects were cheap and the script was cringe-worthy. The entire movie was a mess from start to finish.;0
239;Avoid this movie at all costs. I have never seen such a terrible film in my life. The actors looked like they didn't want to be there and the storyline was a complete joke. Save yourself the trouble and skip this one.;0
240;I was really disappointed by this film. It was slow and boring, and the acting was wooden and unconvincing.;0
241;What a waste of time and money. The plot was predictable and unoriginal, and the characters were one-dimensional and forgettable.;0
242;I couldn't wait for this film to be over. The dialogue was clunky and the pacing was all over the place. Save yourself the trouble and skip this one.;0
243;What a terrible film. The plot was weak and uninteresting. The characters were one-dimensional and lacked depth. I was bored out of my mind.;0
244;I cannot believe I wasted two hours of my life watching this garbage. The acting was atrocious and the special effects looked like they were done on a shoestring budget. Save yourself the trouble and skip this one.;0
245;I had high hopes for this film, but it fell far short of my expectations. The pacing was slow and the dialogue was wooden. I found myself checking my watch multiple times throughout the movie. Do not waste your time or money on this disappointment.;0
246;This film was a complete waste of time. The plot was predictable and the acting was wooden. I cannot recommend it to anyone.;0
247;I was sorely disappointed by this film. The characters were one-dimensional and the dialogue felt forced. Save your money and skip this one.;0
248;I do not understand why anyone would like this film. The pacing was slow and the story was uninteresting. I was bored throughout the entire runtime.;0
249;This film is a complete waste of time. The plot was unoriginal and predictable. The acting was wooden and uninspired. The special effects were cheap and unconvincing.;0
250;I have never been so disappointed by a film. The pacing was slow and tedious. The characters were poorly written and lacked depth. The cinematography was bland and uninspiring.;0
